ASOT-0250	doi:10.1080/00222937808682457	"link: <> ; rel=""cite-as"" , <> ; rel=""describedby"" ; type=""application/dcat+xml"" , <> ; rel=""describedby"" ; type=""application/json"" , <> ; rel=""describedby"" ; type=""application/ld+json"" , <> ; rel=""describedby"" ; type=""application/ld+json;profile="""""" , <> ; rel=""describedby"" ; type=""application/marcxml+xml"" , <> ; rel=""describedby"" ; type=""application/vnd.citationstyles.csl+json"" , <> ; rel=""describedby"" ; type=""application/vnd.datacite.datacite+json"" , <> ; rel=""describedby"" ; type=""application/vnd.datacite.datacite+xml"" , <> ; rel=""describedby"" ; type=""application/vnd.geo+json"" , <> ; rel=""describedby"" ; type=""application/vnd.inveniordm.v1+json"" , <> ; rel=""describedby"" ; type=""application/vnd.inveniordm.v1.full+csv"" , <> ; rel=""describedby"" ; type=""application/vnd.inveniordm.v1.simple+csv"" , <> ; rel=""describedby"" ; type=""application/x-bibtex"" , <> ; rel=""describedby"" ; type=""application/x-dc+xml"" , <> ; rel=""describedby"" ; type=""text/x-bibliography"" , <> ; rel=""item"" ; type=""application/pdf"" , <> ; rel=""license"" , <> ; rel=""type"" , <> ; rel=""type"" , <> ; rel=""linkset"" ; type=""application/linkset+json"""	"link: <> ; rel=""cite-as"" , <> ; rel=""describedby"" ; type=""application/dcat+xml"" , <> ; rel=""describedby"" ; type=""application/json"" , <> ; rel=""describedby"" ; type=""application/ld+json"" , <> ; rel=""describedby"" ; type=""application/ld+json;profile="""""" , <> ; rel=""describedby"" ; type=""application/marcxml+xml"" , <> ; rel=""describedby"" ; type=""application/vnd.citationstyles.csl+json"" , <> ; rel=""describedby"" ; type=""application/vnd.datacite.datacite+json"" , <> ; rel=""describedby"" ; type=""application/vnd.datacite.datacite+xml"" , <> ; rel=""describedby"" ; type=""application/vnd.geo+json"" , <> ; rel=""describedby"" ; type=""application/vnd.inveniordm.v1+json"" , <> ; rel=""describedby"" ; type=""application/vnd.inveniordm.v1.full+csv"" , <> ; rel=""describedby"" ; type=""application/vnd.inveniordm.v1.simple+csv"" , <> ; rel=""describedby"" ; type=""application/x-bibtex"" , <> ; rel=""describedby"" ; type=""application/x-dc+xml"" , <> ; rel=""describedby"" ; type=""text/x-bibliography"" , <> ; rel=""item"" ; type=""application/pdf"" , <> ; rel=""license"" , <> ; rel=""type"" , <> ; rel=""type"" , <> ; rel=""linkset"" ; type=""application/linkset+json"""	https://zenodo.org/records/1430243/files/article.pdf
ASOT-0252	doi:10.1080/01621459.2012.682815	"Quantile Periodograms"	@article{Li2012}	https://doi.org/10.1080/01621459.2012.682815
ASOT-0255	doi:10.1080/07313569308909633	https://doi.org/10.1080/07313569308909633	https://doi.org/10.1080/07313569308909633	https://doi.org/10.1080/07313569308909633
ASOT-0256	doi:10.1080/14786444408645047	"On Quaternions; or on a New System of Imaginaries in Algebra"	@article{Hamilton1844Quaternions}	https://doi.org/10.1080/14786444408645047
ASOT-0257	doi:10.1080/14786444808646059	location:	location:	https://doi.org/10.1080/14786444808646059
ASOT-0257	doi:10.1080/14786444808646059	location:	location:	https://www.tandfonline.com/doi/epdf/10.1080/14786444808646059
ASOT-0257	doi:10.1080/14786444808646059	location:	location:	https://www.tandfonline.com/doi/full/10.1080/14786444808646059
ASOT-0257	doi:10.1080/14786444808646059	location:	location:	https://www.tandfonline.com/doi/pdf/10.1080/14786444808646059
ASOT-0257	doi:10.1080/14786444808646059	location:	location:	https://www.tandfonline.com/toc/tphm14/33/220
ASOT-0260	doi:10.1086/145971	"Salpeter, E. E. 1955, ApJ, 121, 161, doi: 10.1086/145971 L1, doi: 10.3847/2041-8213/abdaae"	"Salpeter, E. E. 1955, ApJ, 121, 161, doi: 10.1086/145971 L1, doi: 10.3847/2041-8213/abdaae"	https://doi.org/10.1086/145971
ASOT-0260	doi:10.1086/145971	"Salpeter, E. E. 1955, ApJ, 121, 161, doi: 10.1086/145971 L1, doi: 10.3847/2041-8213/abdaae"	"Salpeter, E. E. 1955, ApJ, 121, 161, doi: 10.1086/145971 L1, doi: 10.3847/2041-8213/abdaae"	https://doi.org/10.3847/2041-8213/abdaae
ASOT-0261	doi:10.1086/173934	"424, 823, doi: 10.1086/173934 825, 116, doi: 10.3847/0004-637X/825/2/116"	"424, 823, doi: 10.1086/173934 825, 116, doi: 10.3847/0004-637X/825/2/116"	https://doi.org/10.1086/173934
ASOT-0261	doi:10.1086/173934	"424, 823, doi: 10.1086/173934 825, 116, doi: 10.3847/0004-637X/825/2/116"	"424, 823, doi: 10.1086/173934 825, 116, doi: 10.3847/0004-637X/825/2/116"	https://doi.org/10.3847/0004-637X/825/2/116
ASOT-0262	doi:10.1086/186898	"doi: 10.1086/186898 Ertl, T., Janka, H. T., Woosley, S. E., Sukhbold, T., &"	"doi: 10.1086/186898 Ertl, T., Janka, H. T., Woosley, S. E., Sukhbold, T., &"	https://doi.org/10.1086/186898
ASOT-0263	doi:10.1086/309400	"Kalogera, V. 2000, ApJ, 541, 319, doi: 10.1086/309400  . 2014, PhRvD, 89, 064003,"	"Kalogera, V. 2000, ApJ, 541, 319, doi: 10.1086/309400  . 2014, PhRvD, 89, 064003,"	https://doi.org/10.1086/309400
ASOT-0264	doi:10.1086/310296	"doi: 10.1086/310296 Littenberg, T. B., & Cornish, N. J. 2015, PhRvD, 91,"	"doi: 10.1086/310296 Littenberg, T. B., & Cornish, N. J. 2015, PhRvD, 91,"	https://doi.org/10.1086/310296
ASOT-0265	doi:10.1086/312422	"through Simulations based on DECam Follow-up 528, L17, doi: 10.1086/312422"	"through Simulations based on DECam Follow-up 528, L17, doi: 10.1086/312422"	https://doi.org/10.1086/312422
ASOT-0266	doi:10.1086/342646	"BIB-0213 | Gray, R. H. & Ellingsen, S. P. (2002). ""A Search for Periodic Emissions at the Wow Locale."" ApJ 578, 967-971. | 10.1086/342646"	"BIB-0213 | Gray, R. H. & Ellingsen, S. P. (2002). ""A Search for Periodic Emissions at the Wow Locale."" ApJ 578, 967-971. | 10.1086/342646"	https://doi.org/10.1086/342646
ASOT-0267	doi:10.1086/345740	"985, doi: 10.1086/345740"	"985, doi: 10.1086/345740"	https://doi.org/10.1086/345740
ASOT-0267	doi:10.1086/345740	"985, doi: 10.1086/345740"	"985, doi: 10.1086/345740"	https://doi.org/10.3847/1538-4357/aad09f
ASOT-0268	doi:10.1086/431341	"landscape of disk outflows from black hole - neutron star doi: 10.1086/431341"	"landscape of disk outflows from black hole - neutron star doi: 10.1086/431341"	https://doi.org/10.1086/431341
ASOT-0269	doi:10.1086/526334	"ApJ, 675, 566, doi: 10.1086/526334"	"ApJ, 675, 566, doi: 10.1086/526334"	https://doi.org/10.1086/526334
ASOT-0270	doi:10.1086/526338	"675, 670, doi: 10.1086/526338"	"675, 670, doi: 10.1086/526338"	https://doi.org/10.1086/526338
ASOT-0271	doi:10.1086/587858	"2008, ApJ, 680, 1326, doi: 10.1086/587858 doi: 10.1017/S1743921318003757"	"2008, ApJ, 680, 1326, doi: 10.1086/587858 doi: 10.1017/S1743921318003757"	https://doi.org/10.1017/S1743921318003757
ASOT-0271	doi:10.1086/587858	"2008, ApJ, 680, 1326, doi: 10.1086/587858 doi: 10.1017/S1743921318003757"	"2008, ApJ, 680, 1326, doi: 10.1086/587858 doi: 10.1017/S1743921318003757"	https://doi.org/10.1086/587858
ASOT-0272	doi:10.1088/0004-637x/697/1/573	"Mills, C., & Fairhurst, S. 2021, PhRvD, 103, 024042, ApJ, 697, 573, doi: 10.1088/0004-637X/697/1/573"	"Mills, C., & Fairhurst, S. 2021, PhRvD, 103, 024042, ApJ, 697, 573, doi: 10.1088/0004-637X/697/1/573"	https://doi.org/10.1088/0004-637X/697/1/573
ASOT-0273	doi:10.1088/0004-637x/701/2/1076	"1076, doi: 10.1088/0004-637X/701/2/1076 044039, doi: 10.1103/PhysRevD.95.044039"	"1076, doi: 10.1088/0004-637X/701/2/1076 044039, doi: 10.1103/PhysRevD.95.044039"	https://doi.org/10.1088/0004-637X/701/2/1076
ASOT-0273	doi:10.1088/0004-637x/701/2/1076	"1076, doi: 10.1088/0004-637X/701/2/1076 044039, doi: 10.1103/PhysRevD.95.044039"	"1076, doi: 10.1088/0004-637X/701/2/1076 044039, doi: 10.1103/PhysRevD.95.044039"	https://doi.org/10.1103/PhysRevD.95.044039
ASOT-0274	doi:10.1088/0004-637x/716/1/615	"ApJ, 716, 615, doi: 10.1088/0004-637X/716/1/615"	"ApJ, 716, 615, doi: 10.1088/0004-637X/716/1/615"	https://doi.org/10.1088/0004-637X/716/1/615
ASOT-0275	doi:10.1088/0004-637x/725/1/496	"doi: 10.1088/0004-637X/725/1/496"	"doi: 10.1088/0004-637X/725/1/496"	https://arxiv.org/abs/2004.06503
ASOT-0275	doi:10.1088/0004-637x/725/1/496	"doi: 10.1088/0004-637X/725/1/496"	"doi: 10.1088/0004-637X/725/1/496"	https://doi.org/10.1088/0004-637X/725/1/496
ASOT-0276	doi:10.1088/0004-637x/725/2/1918	"doi: 10.1088/0004-637X/725/2/1918 024048, doi: 10.1103/PhysRevD.99.024048"	"doi: 10.1088/0004-637X/725/2/1918 024048, doi: 10.1103/PhysRevD.99.024048"	https://doi.org/10.1088/0004-637X/725/2/1918
ASOT-0276	doi:10.1088/0004-637x/725/2/1918	"doi: 10.1088/0004-637X/725/2/1918 024048, doi: 10.1103/PhysRevD.99.024048"	"doi: 10.1088/0004-637X/725/2/1918 024048, doi: 10.1103/PhysRevD.99.024048"	https://doi.org/10.1103/PhysRevD.99.024048
ASOT-0277	doi:10.1088/0004-637x/727/2/95	"95, doi: 10.1088/0004-637X/727/2/95"	"95, doi: 10.1088/0004-637X/727/2/95"	https://doi.org/10.1088/0004-637X/727/2/95
ASOT-0278	doi:10.1088/0004-637x/741/2/103	"103, doi: 10.1088/0004-637X/741/2/103 Dosopoulou, F. 2018, ApJ, 856, 140,"	"103, doi: 10.1088/0004-637X/741/2/103 Dosopoulou, F. 2018, ApJ, 856, 140,"	https://doi.org/10.1088/0004-637X/741/2/103
ASOT-0279	doi:10.1088/0004-637x/742/2/84	"2021, Science, 371, 1046 1049, 2011, ApJ, 742, 84, doi: 10.1088/0004-637X/742/2/84"	"2021, Science, 371, 1046 1049, 2011, ApJ, 742, 84, doi: 10.1088/0004-637X/742/2/84"	https://doi.org/10.1088/0004-637X/742/2/84
ASOT-0280	doi:10.1088/0004-637x/747/2/111	"2012, ApJ, 747, 111, doi: 10.1088/0004-637X/747/2/111 doi: 10.1103/PhysRevD.98.043002"	"2012, ApJ, 747, 111, doi: 10.1088/0004-637X/747/2/111 doi: 10.1103/PhysRevD.98.043002"	https://doi.org/10.1088/0004-637X/747/2/111
ASOT-0280	doi:10.1088/0004-637x/747/2/111	"2012, ApJ, 747, 111, doi: 10.1088/0004-637X/747/2/111 doi: 10.1103/PhysRevD.98.043002"	"2012, ApJ, 747, 111, doi: 10.1088/0004-637X/747/2/111 doi: 10.1103/PhysRevD.98.043002"	https://doi.org/10.1103/PhysRevD.98.043002
ASOT-0281	doi:10.1088/0004-637x/748/2/136	"748, 136, doi: 10.1088/0004-637X/748/2/136"	"748, 136, doi: 10.1088/0004-637X/748/2/136"	https://doi.org/10.1088/0004-637X/748/2/136
ASOT-0282	doi:10.1088/0004-637x/749/1/91	"ApJ, 749, 91, doi: 10.1088/0004-637X/749/1/91"	"ApJ, 749, 91, doi: 10.1088/0004-637X/749/1/91"	https://doi.org/10.1088/0004-637X/749/1/91
ASOT-0283	doi:10.1088/0004-637x/757/1/27	"doi: 10.1088/0004-637X/757/1/27"	"doi: 10.1088/0004-637X/757/1/27"	https://doi.org/10.1088/0004-637X/757/1/27
ASOT-0284	doi:10.1088/0004-637x/757/1/36	"2012, ApJ, 757, 36, doi: 10.1088/0004-637X/757/1/36 A&A, 604, A55, doi: 10.1051/0004-6361/201630188"	"2012, ApJ, 757, 36, doi: 10.1088/0004-637X/757/1/36 A&A, 604, A55, doi: 10.1051/0004-6361/201630188"	https://doi.org/10.1051/0004-6361/201630188
ASOT-0284	doi:10.1088/0004-637x/757/1/36	"2012, ApJ, 757, 36, doi: 10.1088/0004-637X/757/1/36 A&A, 604, A55, doi: 10.1051/0004-6361/201630188"	"2012, ApJ, 757, 36, doi: 10.1088/0004-637X/757/1/36 A&A, 604, A55, doi: 10.1051/0004-6361/201630188"	https://doi.org/10.1088/0004-637X/757/1/36
ASOT-0284	doi:10.1088/0004-637x/757/1/36	"2012, ApJ, 757, 36, doi: 10.1088/0004-637X/757/1/36 A&A, 604, A55, doi: 10.1051/0004-6361/201630188"	"2012, ApJ, 757, 36, doi: 10.1088/0004-637X/757/1/36 A&A, 604, A55, doi: 10.1051/0004-6361/201630188"	https://doi.org/10.1088/0004-637x/757/1/36
ASOT-0285	doi:10.1088/0004-637x/757/1/55	"ApJ, 757, 55, doi: 10.1088/0004-637X/757/1/55 arXiv:1910.04565"	"ApJ, 757, 55, doi: 10.1088/0004-637X/757/1/55 arXiv:1910.04565"	https://doi.org/10.1088/0004-637X/757/1/55
ASOT-0286	doi:10.1088/0004-637x/757/1/69	"arXiv:1901.08580 ApJ, 757, 69, doi: 10.1088/0004-637X/757/1/69"	"arXiv:1901.08580 ApJ, 757, 69, doi: 10.1088/0004-637X/757/1/69"	https://doi.org/10.1088/0004-637X/757/1/69
ASOT-0287	doi:10.1088/0004-637x/759/1/52	"759, 52, doi: 10.1088/0004-637X/759/1/52"	"759, 52, doi: 10.1088/0004-637X/759/1/52"	https://doi.org/10.1088/0004-637X/759/1/52
ASOT-0288	doi:10.1088/0004-637x/783/1/10	"doi: 10.1088/0004-637X/783/1/10 Vitale, S., Lynch, R., Veitch, J., Raymond, V., & Sturani,"	"doi: 10.1088/0004-637X/783/1/10 Vitale, S., Lynch, R., Veitch, J., Raymond, V., & Sturani,"	https://doi.org/10.1088/0004-637X/783/1/10
ASOT-0289	doi:10.1088/0004-637x/785/1/28	"doi: 10.1088/0004-637X/785/1/28"	"doi: 10.1088/0004-637X/785/1/28"	https://doi.org/10.1088/0004-637X/785/1/28
ASOT-0290	doi:10.1088/0004-637x/790/1/29	"ApJ, 790, 29, doi: 10.1088/0004-637X/790/1/29 2011, PhRvD, 84, 064018,"	"ApJ, 790, 29, doi: 10.1088/0004-637X/790/1/29 2011, PhRvD, 84, 064018,"	https://doi.org/10.1088/0004-637X/790/1/29
ASOT-0292	doi:10.1088/0004-637x/800/1/9	"doi: 10.1088/0004-637X/800/1/9"	"doi: 10.1088/0004-637X/800/1/9"	https://doi.org/10.1088/0004-637X/800/1/9
ASOT-0293	doi:10.1088/0004-637x/806/2/263	"Carter, B. 1971, PhRvL, 26, 331, ApJ, 806, 263, doi: 10.1088/0004-637X/806/2/263"	"Carter, B. 1971, PhRvL, 26, 331, ApJ, 806, 263, doi: 10.1088/0004-637X/806/2/263"	https://doi.org/10.1088/0004-637X/806/2/263
ASOT-0294	doi:10.1088/0264	9381/5/1/023.	9381/5/1/023.	https://doi.org/10.1088/0264
ASOT-0295	doi:10.1088/0264-	"ticomponent regions,  Class. Quant. Grav. 26, 185005 (2009) doi:10.1088/0264"	"ticomponent regions,  Class. Quant. Grav. 26, 185005 (2009) doi:10.1088/0264"	https://doi.org/10.1088/0264-
ASOT-0296	doi:10.1088/0264-9381/11/5/001	"Class. Quant. Grav. 11 (1994), L73-L77 doi:10.1088/0264-9381/11/5/001"	"Class. Quant. Grav. 11 (1994), L73-L77 doi:10.1088/0264-9381/11/5/001"	https://doi.org/10.1088/0264-9381/11/5/001
ASOT-0297	doi:10.1088/0264-9381/12/7/011	"1995) doi:10.1088/0264-9381/12/7/011 [gr-qc/9312002]."	"1995) doi:10.1088/0264-9381/12/7/011 [gr-qc/9312002]."	https://doi.org/10.1088/0264-9381/12/7/011
ASOT-0298	doi:10.1088/0264-9381/14/10/002	"Real and complex connections for canonical gravity"	@article{Immirzi1997RealComplex}	https://doi.org/10.1088/0264-9381/14/10/002
ASOT-0299	doi:10.1088/0264-9381/14/11/002	"Class. Quant. Grav. 14 (1997), L183-L188 doi:10.1088/0264-9381/14/11/002"	"Class. Quant. Grav. 14 (1997), L183-L188 doi:10.1088/0264-9381/14/11/002"	https://doi.org/10.1088/0264-9381/14/11/002
ASOT-0300	doi:10.1088/0264-9381/14/7/011	"Grav. 14 (1997) no.7, 1743 doi:10.1088/0264-9381/14/7/011 [arXiv:gr-qc/9702026v3]."	"Grav. 14 (1997) no.7, 1743 doi:10.1088/0264-9381/14/7/011 [arXiv:gr-qc/9702026v3]."	https://doi.org/10.1088/0264-9381/14/7/011
ASOT-0301	doi:10.1088/0264-9381/14/7/015	"The unphysical nature of ``Warp Drive''"	@article{Pfenning1997UnphysicalWarp}	https://doi.org/10.1088/0264-9381/14/7/015
ASOT-0302	doi:10.1088/0264-9381/15/6/024	"Quant. Grav. 15 (1998), 1767-1791 doi:10.1088/0264-9381/15/6/024"	"Quant. Grav. 15 (1998), 1767-1791 doi:10.1088/0264-9381/15/6/024"	https://doi.org/10.1088/0264-9381/15/6/024
ASOT-0303	doi:10.1088/0264-9381/16/12/313	"doi:10.1088/0264-9381/16/12/313 [arXiv:gr-qc/9907019 [gr-qc]]."	"doi:10.1088/0264-9381/16/12/313 [arXiv:gr-qc/9907019 [gr-qc]]."	https://doi.org/10.1088/0264-9381/16/12/313
ASOT-0304	doi:10.1088/0264-9381/16/12/314	"Class. Quant. Grav. 16 (1999), 3973-3979 doi:10.1088/0264-9381/16/12/314"	"Class. Quant. Grav. 16 (1999), 3973-3979 doi:10.1088/0264-9381/16/12/314"	https://doi.org/10.1088/0264-9381/16/12/314
ASOT-0305	doi:10.1088/0264-9381/16/2/016	"doi:10.1088/0264-9381/16/2/016 [arXiv:gr-qc/9812067 [gr-qc]]."	"doi:10.1088/0264-9381/16/2/016 [arXiv:gr-qc/9812067 [gr-qc]]."	https://doi.org/10.1088/0264-9381/16/2/016
ASOT-0306	doi:10.1088/0264-9381/17/18/318	"Class. Quant. Grav. 17 (2000), 3843-3864 doi:10.1088/0264-9381/17/18/318"	"Class. Quant. Grav. 17 (2000), 3843-3864 doi:10.1088/0264-9381/17/18/318"	https://doi.org/10.1088/0264-9381/17/18/318
ASOT-0307	doi:10.1088/0264-9381/19/6/308	"Class. Quant. Grav. 19 (2002), 1157-1166 doi:10.1088/0264-9381/19/6/308"	"Class. Quant. Grav. 19 (2002), 1157-1166 doi:10.1088/0264-9381/19/6/308"	https://doi.org/10.1088/0264-9381/19/6/308
ASOT-0308	doi:10.1088/0264-9381/21/20/024	"doi: 10.1088/0264-9381/21/20/024 Eldridge, J. J., & Stanway, E. R. 2016, MNRAS, 462, 3302,"	"doi: 10.1088/0264-9381/21/20/024 Eldridge, J. J., & Stanway, E. R. 2016, MNRAS, 462, 3302,"	https://doi.org/10.1088/0264-9381/21/20/024
ASOT-0309	doi:10.1088/0264-9381/21/24/011	"Class. Quant. Grav. 21 (2004), 5871-5892 doi:10.1088/0264-9381/21/24/011"	"Class. Quant. Grav. 21 (2004), 5871-5892 doi:10.1088/0264-9381/21/24/011"	https://doi.org/10.1088/0264-9381/21/24/011
ASOT-0310	doi:10.1088/0264-9381/25/16/	"CQGra, 25, 165003, doi: 10.1088/0264-9381/25/16/ Cromartie, H. T., Fonseca, E., Ransom, S. M., et al. 2019,"	"CQGra, 25, 165003, doi: 10.1088/0264-9381/25/16/ Cromartie, H. T., Fonseca, E., Ransom, S. M., et al. 2019,"	https://doi.org/10.1088/0264-9381/25/16/
ASOT-0311	doi:10.1088/0264-9381/25/16/165013	"doi:10.1088/0264-9381/25/16/165013 [arXiv:0712.1619 [gr-qc]]."	"doi:10.1088/0264-9381/25/16/165013 [arXiv:0712.1619 [gr-qc]]."	https://doi.org/10.1088/0264-9381/25/16/165013
ASOT-0312	doi:10.1088/0264-9381/25/19/195011	"doi: 10.1088/0264-9381/25/19/195011"	"doi: 10.1088/0264-9381/25/19/195011"	https://arxiv.org/abs/2010.07300
ASOT-0312	doi:10.1088/0264-9381/25/19/195011	"doi: 10.1088/0264-9381/25/19/195011"	"doi: 10.1088/0264-9381/25/19/195011"	https://doi.org/10.1088/0264-9381/25/19/195011
ASOT-0313	doi:10.1088/0264-9381/25/20/205021	"205021 (2008) doi:10.1088/0264-9381/25/20/205021 [arXiv:0804.2182 [hep-th]]."	"205021 (2008) doi:10.1088/0264-9381/25/20/205021 [arXiv:0804.2182 [hep-th]]."	https://doi.org/10.1088/0264-9381/25/20/205021
ASOT-0314	doi:10.1088/0264-9381/27/11/114007	"doi: 10.1088/0264-9381/27/11/114007"	"doi: 10.1088/0264-9381/27/11/114007"	https://arxiv.org/abs/2105.09151
ASOT-0314	doi:10.1088/0264-9381/27/11/114007	"doi: 10.1088/0264-9381/27/11/114007"	"doi: 10.1088/0264-9381/27/11/114007"	https://doi.org/10.1088/0264-9381/27/11/114007
ASOT-0315	doi:10.1088/0264-9381/27/19/194011	"doi: 10.1088/0264-9381/27/19/194011 95, 024010, doi: 10.1103/PhysRevD.95.024010"	"doi: 10.1088/0264-9381/27/19/194011 95, 024010, doi: 10.1103/PhysRevD.95.024010"	https://doi.org/10.1088/0264-9381/27/19/194011
ASOT-0315	doi:10.1088/0264-9381/27/19/194011	"doi: 10.1088/0264-9381/27/19/194011 95, 024010, doi: 10.1103/PhysRevD.95.024010"	"doi: 10.1088/0264-9381/27/19/194011 95, 024010, doi: 10.1103/PhysRevD.95.024010"	https://doi.org/10.1103/PhysRevD.95.024010
ASOT-0316	doi:10.1088/0264-9381/28/12/125009	"conditions , Class. Quant. Grav. 28 (2011), 125009 doi:10.1088/0264-9381/28/12/125009"	"conditions , Class. Quant. Grav. 28 (2011), 125009 doi:10.1088/0264-9381/28/12/125009"	https://doi.org/10.1088/0264-9381/28/12/125009
ASOT-0317	doi:10.1088/0264-9381/29/23/235018	"doi: 10.1088/0264-9381/29/23/235018"	"doi: 10.1088/0264-9381/29/23/235018"	https://doi.org/10.1088/0264-9381/29/23/235018
ASOT-0318	doi:10.1088/0264-9381/29/23/239501	"165003,10.1088/0264-9381/29/23/239501 NatAs, 439, doi: 10.1038/s41550-019-0880-2"	"165003,10.1088/0264-9381/29/23/239501 NatAs, 439, doi: 10.1038/s41550-019-0880-2"	https://doi.org/10.1038/s41550-019-0880-2
ASOT-0318	doi:10.1088/0264-9381/29/23/239501	"165003,10.1088/0264-9381/29/23/239501 NatAs, 439, doi: 10.1038/s41550-019-0880-2"	"165003,10.1088/0264-9381/29/23/239501 NatAs, 439, doi: 10.1038/s41550-019-0880-2"	https://doi.org/10.1088/0264-9381/29/23/239501
ASOT-0319	doi:10.1088/0264-9381/31/22/225007	"doi:10.1088/0264-9381/31/22/225007 [arXiv:1211.3494 [hep-th]]."	"doi:10.1088/0264-9381/31/22/225007 [arXiv:1211.3494 [hep-th]]."	https://doi.org/10.1088/0264-9381/31/22/225007
ASOT-0320	doi:10.1088/0264-9381/32/13/135012	"Blanchet, L., Damour, T., Esposito-Fare se, G., & Iyer, 135012, doi: 10.1088/0264-9381/32/13/135012"	"Blanchet, L., Damour, T., Esposito-Fare se, G., & Iyer, 135012, doi: 10.1088/0264-9381/32/13/135012"	https://doi.org/10.1038/nature23453
ASOT-0320	doi:10.1088/0264-9381/32/13/135012	"Blanchet, L., Damour, T., Esposito-Fare se, G., & Iyer, 135012, doi: 10.1088/0264-9381/32/13/135012"	"Blanchet, L., Damour, T., Esposito-Fare se, G., & Iyer, 135012, doi: 10.1088/0264-9381/32/13/135012"	https://doi.org/10.1088/0264-9381/32/13/135012
ASOT-0321	doi:10.1088/0264-9381/32/3/035017	"Chatterji, S., et al. 2004, CQGra, 21, S1809, CQGra, 32, 035017, doi: 10.1088/0264-9381/32/3/035017"	"Chatterji, S., et al. 2004, CQGra, 21, S1809, CQGra, 32, 035017, doi: 10.1088/0264-9381/32/3/035017"	https://doi.org/10.1088/0264-9381/32/3/035017
ASOT-0322	doi:10.1088/0264-9381/32/7/074001	"074001, doi: 10.1088/0264-9381/32/7/074001 CQGra, 32, 024001, doi: 10.1088/0264-9381/32/2/024001"	"074001, doi: 10.1088/0264-9381/32/7/074001 CQGra, 32, 024001, doi: 10.1088/0264-9381/32/2/024001"	https://doi.org/10.1088/0264-9381/32/2/024001
ASOT-0322	doi:10.1088/0264-9381/32/7/074001	"074001, doi: 10.1088/0264-9381/32/7/074001 CQGra, 32, 024001, doi: 10.1088/0264-9381/32/2/024001"	"074001, doi: 10.1088/0264-9381/32/7/074001 CQGra, 32, 024001, doi: 10.1088/0264-9381/32/2/024001"	https://doi.org/10.1088/0264-9381/32/7/074001
ASOT-0323	doi:10.1088/0264-9381/33/13/134001	"doi: 10.1088/0264-9381/33/13/134001 Ageron, M., Baret, B., Coleiro, A., et al. 2019, GCN,"	"doi: 10.1088/0264-9381/33/13/134001 Ageron, M., Baret, B., Coleiro, A., et al. 2019, GCN,"	https://doi.org/10.1088/0264-9381/33/13/134001
ASOT-0323	doi:10.1088/0264-9381/33/13/134001	"doi: 10.1088/0264-9381/33/13/134001 Ageron, M., Baret, B., Coleiro, A., et al. 2019, GCN,"	"doi: 10.1088/0264-9381/33/13/134001 Ageron, M., Baret, B., Coleiro, A., et al. 2019, GCN,"	https://doi.org/10.1088/1361-6382/aaaafa
ASOT-0324	doi:10.1088/0264-9381/33/17/175012	" . 2016b, PhRvX, 6, 041015, 33, 175012, doi: 10.1088/0264-9381/33/17/175012"	" . 2016b, PhRvX, 6, 041015, 33, 175012, doi: 10.1088/0264-9381/33/17/175012"	https://doi.org/10.1086/340304
ASOT-0324	doi:10.1088/0264-9381/33/17/175012	" . 2016b, PhRvX, 6, 041015, 33, 175012, doi: 10.1088/0264-9381/33/17/175012"	" . 2016b, PhRvX, 6, 041015, 33, 175012, doi: 10.1088/0264-9381/33/17/175012"	https://doi.org/10.1088/0264-9381/33/17/175012
ASOT-0325	doi:10.1088/0264-9381/4/2/015	"4 (1987), 343-356 doi:10.1088/0264-9381/4/2/015"	"4 (1987), 343-356 doi:10.1088/0264-9381/4/2/015"	https://doi.org/10.1088/0264-9381/4/2/015
ASOT-0326	doi:10.1088/0305-4470/34/10/304	https://doi.org/10.1088/0305-4470/34/10/304	https://doi.org/10.1088/0305-4470/34/10/304	https://doi.org/10.1088/0305-4470/34/10/304
ASOT-0327	doi:10.1088/0305-4470/39/7/008	tags/r1	tags/r1	https://doi.org/10.1088/0305-4470/39/7/008
ASOT-0328	doi:10.1088/0957-0233/27/9/095006	"Quaternion correlation for tracking crystal motions (2016)"	"Quaternion correlation for tracking crystal motions (2016)"	https://doi.org/10.1088/0957-0233/27/9/095006
ASOT-0328	doi:10.1088/0957-0233/27/9/095006	"Quaternion correlation for tracking crystal motions (2016)"	"Quaternion correlation for tracking crystal motions (2016)"	https://iopscience.iop.org/article/10.1088/0957-0233/27/9/095006/pdf
ASOT-0329	doi:10.1088/1126-	"entanglement entropy proposal,  JHEP 0707, 062 (2007) doi:10.1088/1126"	"entanglement entropy proposal,  JHEP 0707, 062 (2007) doi:10.1088/1126"	https://doi.org/10.1088/1126-
ASOT-0330	doi:10.1088/1126-6708/2003/04/021	"doi:10.1088/1126-6708/2003/04/021 [hep-th/0106112]."	"doi:10.1088/1126-6708/2003/04/021 [hep-th/0106112]."	https://doi.org/10.1088/1126-6708/2003/04/021
ASOT-0331	doi:10.1088/1126-6708/2005/02/069	"One-loop photon-graviton mixing in an electromagnetic field: Part 1"	@article{Bastianelli2005}	https://doi.org/10.1088/1126-6708/2005/02/069
ASOT-0332	doi:10.1088/1126-6708/2008/04/063	"Energy Phys. 04 (2008) 063,"	"Energy Phys. 04 (2008) 063,"	https://doi.org/10.1088/1126-6708/2008/04/063
