index,value
1153,3.873066053206e+01
1154,5.213802064412e+01
1155,4.801424688287e+01
1156,2.745840026624e+01
1157,4.245560374938e+01
1158,9.083371498543e+01
1159,5.028941364792e+01
1160,9.163864104224e+01
1161,5.501270478180e+01
1162,7.688172932642e+01
1163,2.935913096597e+01
1164,7.904134900444e+01
1165,2.643216129850e+01
1166,1.954997164297e+00
1167,1.607289431777e+01
1168,2.165287503204e+00
1169,9.470626418914e+01
1170,9.999770204177e+01
1171,7.622302636195e+01
1172,1.081281637516e+01
1173,8.989454603326e+01
1174,7.437761832661e+01
1175,3.322445154021e+01
1176,5.022779118089e+01
1177,6.617593412620e+01
1178,2.405047567327e+00
1179,5.015409120999e+01
1180,7.323954332550e+01
1181,1.882253718963e+01
1182,4.437905734793e+01
1183,5.325301291849e+01
1184,7.355653719592e+01
1185,9.644537107931e+01
1186,8.482755480043e+01
1187,6.215184202300e+01
1188,5.836406748348e+01
1189,6.031866930727e+01
1190,5.451786426598e+01
1191,5.936288025892e+00
1192,6.982963945882e+01
1193,7.163368001296e+01
1194,5.124803622670e+01
1195,8.703876054025e+01
1196,6.724368027567e+01
1197,3.626646578570e+01
1198,1.969435359863e+00
1199,5.916164649768e+00
1200,3.517982616418e+01
1201,4.621053251987e+01
1202,1.668711195084e+01
1203,1.893283064226e+01
1204,2.302113587793e+01
1205,7.805133395763e+01
1206,7.712878409518e+01
1207,3.829389854138e+01
1208,1.723643815844e+01
1209,1.109083850635e+01
1210,8.712931204717e+00
1211,3.912792508994e+01
1212,4.554243332112e+00
1213,3.336350371263e+01
1214,9.615332425411e+01
1215,5.075046156100e+01
1216,8.226446568352e+01
1217,1.292659458954e+01
1218,2.680787824097e+01
1219,9.465464445440e+01
1220,3.835518969340e+01
1221,6.484061284483e+01
1222,9.761267791626e+01
1223,5.507877563307e+01
1224,3.053459492287e+01
1225,5.319484559521e+01
1226,5.463719933086e+00
1227,1.123698740927e+01
1228,7.171105052270e-01
1229,8.842100415650e+01
1230,6.712804288996e+01
1231,2.983297651327e+01
1232,2.211614192073e+01
1233,6.830766011578e+01
1234,9.195320647853e+01
1235,2.991390910521e+01
1236,3.215591093868e+01
1237,8.542407251938e+01
1238,8.933758158838e+01
1239,9.140365668298e+01
1240,2.931542080067e+01
1241,1.203125675963e+01
1242,4.399975719985e+01
1243,2.957648651412e+01
1244,8.838666668118e+01
1245,3.663494180354e+00
1246,6.338804696363e+01
1247,9.061813657481e+01
1248,9.766703668061e+01
1249,6.501305992980e+01
1250,9.499229570224e+01
1251,7.565946262507e+00
1252,3.592783459962e+01
1253,8.714697326734e-01
1254,9.811837721908e+01
1255,9.027264787667e+01
1256,2.805255624820e+00
1257,1.813265045977e+00
1258,3.669694941064e+01
1259,2.585379667909e+01
1260,8.469322772425e+01
1261,1.604844032719e+01
1262,7.906494627009e+01
1263,5.544596999907e+01
1264,3.773917714050e+01
1265,1.457197617334e+01
1266,9.976913059597e+01
1267,6.179861209215e+01
1268,4.393822325680e+01
1269,3.711275565527e+01
1270,9.057282306309e+01
1271,8.211918081908e+01
1272,8.111857883682e+01
1273,6.161984729624e+01
1274,8.879565826958e+01
1275,2.992783721221e+01
1276,7.037061351633e+01
1277,4.044477423919e+01
1278,5.999988085597e+01
1279,9.981530006127e+01
1280,9.845247806753e+01
1281,5.126190164674e+01
1282,5.738634521648e+01
1283,8.973217691373e+01
1284,9.856357125139e+01
1285,7.786078026261e+01
1286,6.518445795863e+00
1287,3.226397343439e+01
1288,8.965623399203e+01
1289,7.683525058505e+01
1290,7.422330710244e+01
1291,6.679232304681e+01
1292,4.152638496324e+01
1293,4.032413203447e+01
1294,8.089324875908e+01
1295,2.937802917651e+01
1296,6.848318727010e+01
1297,7.262085234240e+01
1298,8.445559893615e+01
1299,3.198855907070e+01
1300,7.418892668382e+01
1301,1.064898975787e+01
1302,1.380617289519e+01
1303,4.173360401734e+01
1304,5.522577635525e+00
1305,9.476983214653e+01
1306,9.018958105094e+01
1307,4.893369552584e+00
1308,8.383117218923e+01
1309,5.088741740900e+01
1310,7.019628883735e+01
1311,8.869311692982e+01
1312,5.769744870777e+01
1313,1.163271002846e+01
1314,2.578610486586e-01
1315,4.969215322514e+01
1316,9.492321321244e+01
1317,5.726218716132e+01
1318,3.729391380882e+01
1319,3.092201708091e+00
1320,9.149794172782e+01
1321,3.271566608580e+01
1322,7.047774013151e+01
1323,6.942372021115e+01
1324,2.538831613687e+01
1325,6.377750646073e+00
1326,3.850003786718e+01
1327,3.171310138372e+01
1328,7.002563988723e+01
1329,8.197824956598e+01
1330,2.224454173917e+01
1331,5.282310697764e+01
1332,4.060834738816e+00
1333,2.142558229335e+01
1334,7.617616053221e+01
1335,7.933983204891e+01
1336,7.764044634518e+01
1337,1.423879249883e+01
1338,5.510347274684e+01
1339,4.227084144434e+01
1340,9.914862967951e+01
1341,6.540698690583e+01
1342,9.352020913957e+01
1343,1.453503050084e+01
1344,4.508732731002e+01
1345,7.716076001059e+01
1346,3.678577280304e+01
1347,6.325084961536e+01
1348,5.117021723737e+01
1349,9.919294092180e+01
1350,1.738725400655e+01
1351,9.353486953301e+01
1352,4.015709538033e+01
1353,4.679929663773e+01
1354,5.286018836900e+01
1355,2.653665494336e+01
1356,9.636574426108e+01
1357,9.114872052348e+01
1358,9.729051002114e+01
1359,9.969195722095e+01
1360,6.698000951810e+01
1361,4.516854958057e+01
1362,8.507339014963e+01
1363,2.380487783634e+00
1364,8.344040447135e+01
1365,4.972860242110e+01
1366,6.732200270834e+01
1367,3.740460613425e+01
1368,3.686231538668e+01
1369,3.171715281089e+00
1370,4.237894304290e+01
1371,4.083541954193e+01
1372,2.247911018681e+01
1373,2.473232735398e+01
1374,5.841395804425e+01
1375,3.177714425395e+01
1376,8.302519090173e+01
1377,1.113851068571e+01
1378,5.776449465750e+01
1379,1.600447271391e+01
1380,5.282406269207e+01
1381,5.525458869503e+01
1382,6.422976865257e+01
1383,4.274249472729e+01
1384,5.094746851293e+01
1385,1.809526160813e+01
1386,4.630153497363e+01
1387,3.730303890943e+01
1388,6.661311046544e+01
1389,4.348217234965e+01
1390,7.793416509802e+01
1391,4.259920985737e+01
1392,2.357711729740e+01
1393,2.736887189586e+01
1394,4.528522509164e+00
1395,5.399188106009e+01
1396,8.308808839003e+01
1397,7.691117068176e+01
1398,4.377894663385e+01
1399,1.961203551445e+01
1400,8.634844432975e+01
1401,5.678103404507e+00
1402,3.992227252025e+01
1403,8.566151423840e+01
1404,3.931766874042e+01
1405,1.178754707570e+01
1406,2.659495003458e+01
1407,6.000294417429e+01
1408,1.520359076946e+01
1409,6.549353268424e+01
1410,4.381619311992e+01
1411,3.343895008205e+01
1412,2.409254805232e+01
1413,8.233299858567e+01
1414,3.966739474634e+01
1415,7.384792656062e+01
1416,4.403551926374e+01
1417,9.186718688678e+00
1418,4.405059751673e+01
1419,5.076877797358e+01
1420,4.578421934934e+01
1421,8.162417117483e+01
1422,9.108513490430e+01
1423,7.867786752110e+01
1424,5.827819022110e+01
1425,5.414499605549e+01
1426,6.446160301237e+01
1427,2.878302964394e+01
1428,8.118468461487e+01
1429,8.568481776037e+01
1430,2.672171631818e+01
1431,9.028182081401e+01
1432,8.487327239917e+01
1433,4.244867674825e+01
1434,9.090002020927e+01
1435,1.204389938115e+01
1436,2.798655920890e+00
1437,3.478668255941e+01
1438,5.654356988273e+01
1439,3.514426145329e+01
1440,9.420677336714e+01
1441,2.547102290551e+01
1442,2.812133935927e+01
1443,6.348276125449e+01
1444,3.863882341708e-01
1445,7.275570523546e+01
1446,3.774694830932e+01
1447,9.777478676433e+01
1448,6.914175930297e+01
1449,5.221495508234e+00
1450,9.262780874197e+00
1451,8.816810692416e+00
1452,9.526222598919e+01
1453,6.840515412176e+01
1454,4.276060072889e+01
1455,2.004826898800e+01
1456,8.736397464358e+01
1457,2.015559276713e+01
1458,7.066792164758e+01
1459,7.633243615453e+01
1460,2.946560888554e+01
1461,5.049147371706e+01
1462,2.229892823184e+01
1463,3.789296574555e+01
1464,9.651343982800e+01
1465,6.931380346544e+01
1466,8.466142061905e+01
1467,5.405995714667e+01
1468,2.390397421514e+01
1469,7.128798566672e+01
1470,5.005679607906e+01
1471,1.768488681071e+01
1472,4.124298896182e+01
1473,6.348402190163e+01
1474,7.353318566822e+01
1475,2.432207958904e+01
1476,8.759973393493e+01
1477,3.795511070747e+01
1478,2.711367178927e+01
1479,1.951200554537e+01
1480,8.041713344030e+01
1481,3.541645749661e+01
1482,4.833990278879e+01
1483,2.228198235639e+01
1484,6.860910711689e+01
1485,7.810334075524e+01
1486,3.394252489533e+01
1487,9.450793853714e+01
1488,3.061060956024e+00
1489,1.329431032740e+01
1490,5.887870315605e+01
1491,7.014068620484e+01
1492,2.506829895091e+01
1493,5.540710968913e+01
1494,3.183862470428e+01
1495,5.540892456216e+01
1496,6.593276777643e+01
1497,9.728080535691e+01
1498,4.556968600212e+01
1499,6.482160402714e+01
1500,5.780392479199e+01
1501,3.175548938876e+01
1502,2.530641316977e+01
1503,9.878707217447e+01
1504,2.068523617015e+01
1505,7.902752670742e+01
1506,1.465873910208e+01
1507,8.043512693613e+01
1508,1.857284429895e+01
1509,9.671566440162e+01
1510,6.859876565745e+01
1511,9.011824367583e+00
1512,6.931771194590e+01
1513,6.036207627816e+01
1514,3.375462466940e+01
1515,2.607359977567e+01
1516,7.187607817482e+01
1517,7.413613729499e+01
1518,3.272058489525e+01
1519,8.762271108395e+01
1520,2.688272188885e+01
1521,6.986442597481e+00
1522,5.998678448276e+01
1523,1.070705728316e+01
1524,2.766640642665e+01
1525,5.071863930484e+01
1526,2.863596223573e+01
1527,2.149963424200e+01
1528,7.031854149057e+01
1529,5.469993414023e+01
1530,8.397612482503e+01
1531,5.812395946555e+01
1532,4.834472117738e+01
1533,2.612563516108e+01
1534,7.920658750913e+01
1535,1.968710085644e+01
1536,2.422284109732e+01
1537,8.415885967531e+01
1538,7.411925257292e+01
1539,6.128734889795e+01
1540,3.892053078657e+00
1541,1.272576182847e+01
1542,4.999574601876e+01
1543,7.463389234829e+01
1544,4.641008641918e+01
1545,1.729302441478e+00
1546,1.842699986668e+01
1547,5.887666996202e+01
1548,6.942170596880e+01
1549,3.342831271190e+00
1550,4.333175346050e+00
1551,2.613101154564e+01
1552,8.350169538656e+00
1553,5.419462321934e+01
1554,1.237019819567e+01
1555,6.482193349014e+01
1556,7.772253193076e+01
1557,9.705166637521e+01
1558,9.484069616377e+01
1559,2.733651502353e+01
1560,2.940960262317e+00
1561,3.294122161118e+01
1562,7.084801187127e+01
1563,5.980120927254e+00
1564,3.597126576714e+01
1565,2.980345475469e+01
1566,2.193456358190e+01
1567,7.061307547303e+01
1568,6.590970050244e+01
1569,5.354940940343e+01
1570,9.107746396816e+01
1571,1.031388527303e+01
1572,1.496892244781e+01
1573,3.834496792194e+01
1574,6.558820518629e+01
1575,5.840792922454e+01
1576,7.404268746793e+00
1577,9.584248037465e+01
1578,3.050648164614e+01
1579,3.589726137831e+01
1580,6.236297990434e+01
1581,9.451655174597e+01
1582,6.626882391033e+01
1583,9.547733295477e+01
1584,1.875911188205e+01
1585,6.188099289729e+01
1586,8.288788918763e+01
1587,5.090244682548e+01
1588,3.621736758293e+01
1589,9.847585300319e+01
1590,1.409873403967e+01
1591,4.109295275287e+01
1592,8.733737525607e+01
1593,9.004807465059e+01
1594,9.803821015598e+01
1595,8.848475922644e+01
1596,5.095702538741e+00
1597,9.297664996275e+01
1598,4.281671914068e+01
1599,6.516191874566e+01
1600,3.942758691671e+01
1601,8.136680766135e+01
1602,5.759192763228e+01
1603,8.455446425540e+01
1604,1.937714715208e+01
1605,1.849830947549e+01
1606,4.403768015848e+01
1607,4.751544962481e-01
1608,6.928529548963e+01
1609,2.960537278080e+01
1610,5.572993462144e+01
1611,7.000356046085e+00
1612,1.706443593827e+01
1613,6.228591700219e+01
1614,3.056626271110e+01
1615,2.147219425856e+01
1616,2.288465008078e+01
1617,2.148193647255e+01
1618,6.228509494305e+01
1619,1.676912144695e+01
1620,3.627063591799e+01
1621,6.878868655935e+01
1622,5.136710573477e+01
1623,5.972808707755e+01
1624,2.509069794637e+01
1625,9.327148731652e+01
1626,4.138792483163e+01
1627,2.869639366123e+01
1628,9.043261840585e+01
1629,6.552896152644e+01
1630,6.139458631385e+01
1631,8.867346521662e+01
1632,5.854028627138e+00
1633,8.376795120076e+01
1634,6.778643643051e+01
1635,3.599927947801e+01
1636,2.563513425239e+01
1637,1.048058998816e+01
1638,9.410741702467e+01
1639,1.419121033295e+01
1640,2.594385357309e+01
1641,6.911071795695e+01
1642,7.101524378860e+01
1643,1.607687046026e+01
1644,8.141311607656e+01
1645,5.102872691764e+01
1646,8.484566781151e+01
1647,8.728538984754e+00
1648,4.282999909369e+00
1649,6.369903814943e+01
1650,1.500237971098e+01
1651,5.249490457333e+01
1652,1.410875928451e+00
1653,7.799292605482e+01
1654,8.995301701785e+01
1655,8.388827619643e+01
1656,9.583528131504e+01
1657,9.030957546588e+01
1658,4.440180182904e+01
1659,3.983482084436e+01
1660,8.961836679715e+01
1661,9.269387953572e+01
1662,9.728359483180e+01
1663,7.683172348428e+01
1664,2.019888299414e+01
1665,9.449541361107e+01
1666,9.471414668162e+01
1667,6.661313639130e+01
1668,8.572802663495e+01
1669,5.611764211640e+01
1670,9.441269454117e+01
1671,9.393639659209e+00
1672,8.639636964848e+01
1673,5.550362903714e+00
1674,3.391070522180e+01
1675,1.353256426153e+01
1676,4.791350924629e+01
1677,2.322461579925e+01
1678,9.520723793340e+01
1679,5.593213336534e+01
1680,8.977307363037e+01
1681,2.780584690512e+01
1682,2.597755994656e+00
1683,7.756550036839e+01
1684,7.023776599720e+01
1685,5.454916456742e+01
1686,8.153427297292e+01
1687,8.400843726481e+01
1688,5.879033080182e+01
1689,9.659277918539e+01
1690,7.197119476173e+01
1691,6.768753761626e+01
1692,3.614217925586e+01
1693,2.258578600008e-01
1694,2.409426738942e+01
1695,7.639205068146e+01
1696,7.098712544372e+01
1697,3.310221448301e+01
1698,6.255829745384e+01
1699,1.952874794731e+01
1700,2.636277192690e+01
1701,9.474080939025e+01
1702,4.131805729356e+01
1703,2.449875942989e+01
1704,4.871082468390e+01
1705,3.870158797874e+01
1706,7.295290373491e+01
1707,9.621161064909e+01
1708,5.917374244577e+01
1709,5.911471869369e+01
1710,3.648338587235e+01
1711,5.646309319753e+01
1712,3.193288663871e+01
1713,1.092074312342e-01
1714,8.660961728785e+01
1715,4.294440855217e+01
1716,4.920884850540e+01
1717,8.350091542593e+00
1718,8.371105134054e+01
1719,1.703370703776e+01
1720,4.106211587843e+01
1721,8.402655470639e+01
1722,4.577829402135e+01
1723,9.311523354665e+01
1724,2.093143034207e+01
1725,7.152328299548e+01
1726,9.779985235617e+01
1727,5.496136372203e+01
1728,6.921838986440e+01
1729,3.932266596010e+01
1730,7.513373397255e+01
1731,9.088740565237e+01
1732,7.030555670505e+01
1733,9.359287113810e+01
1734,5.886526519923e+01
1735,5.771374404510e+01
1736,3.046273881092e+01
1737,7.096274911638e+01
1738,8.819525217562e+01
1739,6.463162261289e+01
1740,2.330392205986e+01
1741,5.441091147217e+01
1742,7.559374169514e+01
1743,9.393633148728e+01
1744,1.565960495206e+01
1745,1.274970909666e+01
1746,4.129435302329e+01
1747,1.256111694626e+01
1748,9.804289125051e+01
1749,4.243043672826e+01
1750,5.336105190679e+01
1751,2.270877812928e+01
1752,4.491261235369e+01
1753,9.846939348612e+01
1754,4.886871513670e+01
1755,8.823925804486e-01
1756,2.425275302506e+01
1757,9.784548304785e+01
1758,9.890675134107e+01
1759,2.104930897717e+01
1760,6.152640878439e+01
1761,7.690833050541e+00
1762,5.774416424446e+01
1763,1.259207014864e+01
1764,8.186615236427e+01
1765,9.395749876022e+01
1766,1.729868080495e+01
1767,4.627121685948e+01
1768,1.020429984746e+01
1769,3.391400070730e+01
1770,6.509775476053e+00
1771,2.645465280174e+01
1772,9.902236670893e+01
1773,4.460326732140e+00
1774,8.589683296187e+01
1775,7.745257775410e+00
1776,5.289969311174e+01
1777,4.521197924273e+01
1778,9.315546600206e+01
1779,1.990498622851e+01
1780,1.796820153796e+01
1781,7.487140885678e+01
1782,7.257194731004e+01
1783,6.991817704928e+01
1784,2.612711617238e+00
1785,2.599596867249e+01
1786,8.398951778543e+01
1787,6.008581214568e+01
1788,6.021949207322e+01
1789,2.959166054048e+01
1790,2.601730885569e+01
1791,9.465548880183e+01
1792,7.277552788532e+01
1793,1.268661178018e+01
1794,9.377069421438e+01
1795,5.823701518181e+01
1796,3.333623669571e+01
1797,3.971394463996e+01
1798,7.254045103526e+01
1799,3.762726516861e+01
1800,5.787447991186e+01
1801,7.104994966484e+01
1802,1.953749973060e+01
1803,9.442414862425e+01
1804,3.561727714354e+01
1805,4.193747570769e+01
1806,6.985143678678e+01
1807,6.087850893878e+01
1808,4.401198369392e+01
1809,6.497420403008e+01
1810,9.028283075720e+01
1811,8.002836166454e+01
1812,8.242590099548e+01
1813,2.584084085673e+01
1814,4.194033492976e+01
1815,5.538191416541e+01
1816,4.419081916148e+00
1817,7.697921803773e+01
1818,3.234634244151e+01
1819,2.825960780410e+01
1820,2.592920093561e+01
1821,2.833792654201e+01
1822,3.380148321578e+01
1823,6.048245580762e+01
1824,5.835653219001e+01
1825,2.557117536019e+01
1826,2.064242765732e+01
1827,8.263581900714e+01
1828,9.272333767637e+00
1829,5.128228412009e+01
1830,5.205608741893e+01
1831,5.741368068116e+01
1832,8.856501159071e+01
1833,6.239139400948e+01
1834,9.736337662480e+01
1835,8.713530833487e+01
1836,2.147402594872e+01
1837,2.411833102253e+01
1838,3.447741359152e+01
1839,3.915144150801e+01
1840,5.529951203077e+01
1841,2.325126328963e+01
1842,2.223451811138e+01
1843,3.813899573681e+01
1844,6.720231132128e+01
1845,6.881256130962e+01
1846,9.761167400403e+01
1847,2.024154339218e+01
1848,3.928591518570e+01
1849,9.646774979391e+01
1850,6.900087426656e+01
1851,5.922785248220e+01
1852,5.396460514013e+01
1853,7.551038013626e+00
1854,8.933738088159e+01
1855,6.255052154151e+01
1856,5.716674079280e+01
1857,5.395003433218e+01
1858,3.919142073211e+01
1859,2.546646913609e+01
1860,7.553219853345e+01
1861,5.095675177617e+01
1862,3.393953228922e+00
1863,3.990944997722e+01
1864,9.286036382228e+01
1865,3.738945615409e+01
1866,4.132330079256e+01
1867,6.239611230550e+01
1868,8.016748038159e+01
1869,6.684611177047e+01
1870,8.500547311229e+01
1871,1.139705870407e+01
1872,9.245925533186e+01
1873,9.039219324114e+01
1874,5.191485865856e+01
1875,6.247422377872e+01
1876,2.128130502014e+01
1877,4.479474379814e+01
1878,2.027033609198e+01
1879,2.197667894102e+00
1880,9.809030681271e+01
1881,2.591465157102e+01
1882,5.931083088978e+01
1883,3.002503835379e+01
1884,3.706216202104e+01
1885,3.977615585823e+01
1886,3.350467313248e+01
1887,6.373997593399e+01
1888,9.609362704886e+01
1889,4.286346500062e+01
1890,9.733267240543e+01
1891,6.677972373448e+01
1892,6.071361950210e+01
1893,2.371038517989e+01
1894,6.292070589938e+00
1895,8.519347702918e+01
1896,5.739810639443e+01
1897,4.144138624249e+01
1898,8.119673220885e+01
1899,3.105803825773e+01
1900,7.836172559645e+01
1901,3.279638354058e+01
1902,9.208811864042e+01
1903,2.679668744568e+01
1904,1.375541175746e+01
1905,6.980967083494e+01
1906,1.628472530648e+01
1907,9.493630502890e+01
1908,6.555551123889e+01
1909,2.308606612845e+01
1910,2.088189342854e+01
1911,9.238750391204e+01
1912,6.078579128499e+01
1913,8.937360066724e+01
1914,1.102252048458e+01
1915,9.253921955792e+01
1916,5.200493119941e+01
1917,6.684219163314e+01
1918,3.728754715413e+01
1919,5.914032200583e+00
1920,9.579724413418e+01
1921,9.945983291085e+01
1922,3.645468487604e+01
1923,9.438679297520e+01
1924,1.677262909616e+01
1925,1.546844496586e+01
1926,7.311184000917e+00
1927,3.912694075842e+01
1928,5.230225018160e+00
1929,3.946571896129e+01
1930,1.383904286497e+01
1931,7.305277955730e+01
1932,8.333626493364e+01
1933,6.878154277963e+01
1934,2.004941524362e+01
1935,7.668481929080e+01
1936,2.495001970333e+01
1937,7.594885969685e+01
1938,5.673975748964e+01
1939,3.667125162912e+01
1940,8.349237801606e+00
1941,8.275095098070e+01
1942,9.396529207982e+01
1943,6.659177800006e+01
1944,9.645415666934e+01
1945,9.341114190430e+01
1946,1.946084008038e+01
1947,7.312123485982e+01
1948,3.493048194377e+01
1949,4.875173605656e+01
1950,1.569654311488e+01
1951,9.747794280577e+01
1952,7.261373830764e+01
1953,2.669083096310e+01
1954,3.714716901680e+01
1955,4.224829268288e+01
1956,7.475337241438e+01
1957,9.256972667696e+01
1958,3.214401329846e+01
1959,4.725000882804e+01
1960,5.932075728347e+01
1961,3.933439924003e+01
1962,5.041813233657e+01
1963,1.057076290201e+01
1964,1.676743877202e+01
1965,4.011012572201e+01
1966,9.149390117706e+01
1967,3.493580457446e+01
1968,2.497928086050e+01
1969,7.428622208493e+01
1970,9.491301660766e+01
1971,4.591236170635e+01
1972,8.604955567183e-01
1973,6.881493314756e+01
1974,4.150608016161e+01
1975,6.736455366162e+01
1976,2.777165158292e+01
1977,2.408143816962e-01
1978,3.444962187456e+01
1979,7.047923426129e+01
1980,3.931132830092e+01
1981,2.191741396532e+01
1982,4.640068641341e+01
1983,7.523485232984e+01
1984,1.194330867923e+01
1985,6.917520336466e+01
1986,6.673440238039e+01
1987,3.707378796851e+01
1988,9.703361913795e+01
1989,8.947052994804e+01
1990,3.161614808021e+01
1991,3.109109339384e+00
1992,3.083048067451e+01
1993,2.047219425410e+01
1994,5.472519140476e+01
1995,9.187444211822e+01
1996,8.703375100375e+01
1997,3.058291556648e+01
1998,4.285975335556e+01
1999,3.654219907957e+00
2000,5.441635076491e+01
2001,6.336798005073e+00
2002,9.386061662291e+01
2003,8.669338348523e+01
2004,2.141876264375e+01
2005,6.993686798620e+01
2006,5.680203824333e+01
2007,8.013577125162e+01
2008,4.756521067515e+01
2009,1.917719706658e+01
2010,6.398434001228e+01
2011,8.028032699595e+00
2012,5.845879911684e+01
2013,2.127048054645e+01
2014,6.849364371236e+01
2015,8.280431617281e+01
2016,1.095247292821e+01
2017,4.002685521486e+01
2018,7.335215877760e+01
2019,1.637030615189e+01
2020,5.665236700357e+01
2021,6.718389818757e+01
2022,3.547936072394e+01
2023,8.319822742026e+01
2024,5.106581850467e+01
2025,6.269948399405e+01
2026,1.408727967048e+01
2027,2.316017453267e+00
2028,5.074857082499e+00
2029,9.039201481982e+01
2030,8.826423842483e+01
2031,8.075914391618e+01
2032,1.996120912349e+01
2033,5.254586519495e+01
2034,7.961171005484e+01
2035,6.746691812558e+01
2036,1.155211936759e+01
2037,8.955411998124e+01
2038,1.606823927780e+01
2039,1.717956934133e+01
2040,9.010086291707e+01
2041,4.846169390945e+01
2042,3.728918259565e+01
2043,5.536567422981e+01
2044,9.813973328321e+01
2045,1.196304552410e+01
2046,7.569488487921e+01
2047,3.343258622441e+01
