index,value
1153,3.201104204869e+00
1154,7.362378262399e-01
1155,3.017700221437e+00
1156,1.535667885743e+00
1157,7.097484603546e-01
1158,1.615574353992e+00
1159,1.377746941488e+00
1160,2.775644079540e+00
1161,5.779051420577e-01
1162,1.042066818778e+00
1163,9.403382014926e-01
1164,2.022123388311e+00
1165,3.587321768330e-01
1166,2.764824188263e+00
1167,1.594131019117e+00
1168,2.679579875500e-01
1169,3.347664121562e+00
1170,9.338009190922e+00
1171,2.723271648750e+00
1172,4.166118417682e+00
1173,1.089121471277e+00
1174,1.898530514011e-01
1175,1.581643730187e-01
1176,1.290567499679e+00
1177,5.532314621872e-01
1178,4.006863696250e-01
1179,9.391813532516e-01
1180,1.850739497986e+00
1181,2.339243405799e-01
1182,6.383442142998e-01
1183,4.526145449461e+00
1184,3.411993459691e-01
1185,2.386340896636e+00
1186,6.158629884416e-01
1187,1.725977850710e+00
1188,2.996148130539e+00
1189,2.098623737910e+00
1190,2.482235591281e+00
1191,3.161325999210e-01
1192,3.045483601388e+00
1193,4.262654031416e-01
1194,1.296335924792e+00
1195,1.294657507238e+00
1196,1.624374078096e+00
1197,1.400678379518e+00
1198,4.300688449716e-01
1199,2.592746349957e-01
1200,2.392523531829e+00
1201,1.204223038337e+00
1202,3.156225466300e+00
1203,9.562528301729e-01
1204,2.453267310715e-01
1205,2.627754504710e+00
1206,6.904783852520e-01
1207,1.407765164743e+00
1208,5.233737575947e-01
1209,5.177393323610e+00
1210,4.162102140227e-01
1211,7.136021005633e-01
1212,1.113433743134e+00
1213,3.354835593875e-01
1214,1.391690963922e+00
1215,5.012378121716e+00
1216,6.123433277612e-01
1217,1.484596204373e+00
1218,6.396396596134e-02
1219,9.618188030408e-01
1220,7.312189916428e-01
1221,4.410938552820e-01
1222,2.948953818418e+00
1223,7.216293182005e-01
1224,8.373798509778e-01
1225,6.857837907354e-01
1226,1.470745214873e-01
1227,3.223922071293e-01
1228,2.614553889255e+00
1229,1.212439500529e-01
1230,4.647222565381e-01
1231,6.705077241848e-01
1232,5.718015858274e+00
1233,2.156752817843e+00
1234,5.728275731263e-01
1235,3.685896195843e+00
1236,4.768678738442e-01
1237,2.743130547355e+00
1238,2.569491057181e-01
1239,2.924892803947e+00
1240,6.662211240390e-01
1241,3.575413565286e-01
1242,8.048143791362e-01
1243,1.319620479490e+00
1244,6.097242760196e-01
1245,1.740119007487e+00
1246,5.582246027695e-01
1247,1.859620424279e+00
1248,1.556161266409e+00
1249,9.408956344802e-01
1250,6.431467765991e-01
1251,1.163625771845e+00
1252,1.733692874549e+00
1253,7.860098614462e+00
1254,2.558498138782e+00
1255,2.653793032976e+00
1256,2.194440467797e+01
1257,1.675243414432e+00
1258,1.623596112017e+00
1259,2.021854327676e+00
1260,3.645957849382e-01
1261,6.415285207667e-01
1262,6.028003288501e-01
1263,1.910975753312e+00
1264,8.401502263675e-01
1265,1.148232065911e+00
1266,2.966713042195e+00
1267,2.370618137627e+00
1268,8.506785081519e-01
1269,5.117110867622e-01
1270,3.112028398178e+00
1271,2.168186667052e+00
1272,2.006372318376e-01
1273,7.311373534195e-01
1274,1.180001207777e+00
1275,2.178920819103e+00
1276,2.484574692347e+00
1277,1.328308065488e+00
1278,1.795435357193e+00
1279,1.066238252713e+00
1280,5.097414267637e-01
1281,7.700772911606e-01
1282,1.019172666242e+00
1283,9.659151838532e-01
1284,1.517421007985e-01
1285,6.720091416340e-01
1286,1.057815204333e+00
1287,7.547490327806e-01
1288,7.812783461548e-01
1289,1.629040792601e+00
1290,3.399498449696e-01
1291,1.963135380506e-01
1292,7.059789972729e-01
1293,2.147092079516e+00
1294,5.406235661501e+00
1295,2.186119903946e+00
1296,2.303250378005e-01
1297,7.926549757302e-01
1298,1.292572451413e+00
1299,1.194336877247e+00
1300,1.714813885137e+00
1301,3.996968291142e-01
1302,1.067098291479e+00
1303,1.522452969444e+00
1304,2.283412314509e+00
1305,4.467669582057e-01
1306,7.081092656068e-01
1307,6.694943271976e-02
1308,5.371585548758e-01
1309,5.919015888478e-01
1310,3.607447955553e-01
1311,1.180115305504e+00
1312,9.455907334349e-01
1313,1.044325492628e-01
1314,1.240491868738e+00
1315,3.952154851560e-01
1316,1.625294384701e+00
1317,2.775230606717e-01
1318,1.030461271634e+00
1319,7.533967263618e-01
1320,1.354052414978e+00
1321,1.132805475622e+00
1322,7.747892864712e-01
1323,2.151817381820e-01
1324,2.282741492249e-01
1325,5.577262997970e-01
1326,9.917542998983e-01
1327,5.443036829329e-01
1328,1.868641937839e+00
1329,7.563727874762e-01
1330,3.809783518430e-01
1331,7.572239026515e-01
1332,1.253399971809e+00
1333,1.383871102497e+00
1334,6.542891099905e+00
1335,5.122669823216e-01
1336,9.291559722907e-01
1337,1.531310564445e+00
1338,9.768492290153e-01
1339,6.061558510735e-01
1340,2.124056952149e-01
1341,5.999946388517e-01
1342,3.417409063791e-01
1343,1.778870143409e-01
1344,4.512747867893e-01
1345,3.509569471378e-01
1346,1.792814166382e+00
1347,1.824109344348e+00
1348,4.049955135542e-01
1349,7.708753199960e-01
1350,1.559464402972e-01
1351,6.099733872761e-01
1352,1.490306644860e+00
1353,2.281739041236e+00
1354,4.901483974979e-01
1355,2.862956581249e+00
1356,2.196561474409e-01
1357,2.871852505519e-01
1358,2.033303612575e+00
1359,5.318127291802e+00
1360,1.637927934094e+00
1361,9.604605340959e-01
1362,1.113381016363e-01
1363,1.323312465748e-01
1364,1.138156145668e+00
1365,6.990292657695e-01
1366,3.309343763070e-01
1367,1.067727524196e+00
1368,1.122020824970e+00
1369,2.571310956203e+00
1370,1.146372126174e+00
1371,3.415740709507e+00
1372,1.008026067116e+00
1373,8.910675908868e-01
1374,2.898844433130e+00
1375,3.758967102769e-01
1376,1.668395456839e+01
1377,1.455366091374e+00
1378,1.463497695996e+00
1379,1.690621096216e+00
1380,6.534765582354e+00
1381,2.208928180469e+00
1382,2.008783096278e-01
1383,4.069297518855e+00
1384,7.111324501161e-01
1385,1.113106853737e+00
1386,2.782448014068e-01
1387,1.692492032270e+00
1388,5.213288271964e-01
1389,1.105358412955e+00
1390,7.526921204622e-01
1391,6.855236424263e+00
1392,7.259132273563e+00
1393,1.047611876251e+00
1394,1.066068637286e+00
1395,6.883602448744e-01
1396,3.022264217915e+00
1397,7.197006838125e-01
1398,6.561687549996e-01
1399,2.660709625357e+00
1400,5.837402950515e-01
1401,9.629488012853e-01
1402,2.057052867250e-01
1403,2.022208730762e+00
1404,6.964786400308e+00
1405,2.056952200255e+00
1406,4.313713644374e+00
1407,4.290841883028e-01
1408,1.266584974322e+00
1409,3.893954291229e-01
1410,7.963109365687e-01
1411,2.164547813148e+00
1412,1.107184839460e+00
1413,2.434993459254e-01
1414,2.684665092634e-01
1415,2.512859032047e-01
1416,1.634689029017e+00
1417,7.876585798337e+00
1418,3.905782877532e+00
1419,1.501703144779e-01
1420,4.141574121145e+00
1421,2.550783117728e+00
1422,2.132478988755e-01
1423,7.384501974611e-01
1424,2.990744674756e+00
1425,1.734004564894e+00
1426,2.700643399156e-01
1427,1.841797792588e+00
1428,1.179492778000e-01
1429,8.002571417629e-01
1430,3.120386178743e+00
1431,1.018564431214e+00
1432,6.071754106823e-01
1433,2.433538214721e+00
1434,2.650509312921e+00
1435,3.706320823790e+00
1436,2.397298380337e+00
1437,2.948730662743e+00
1438,2.081124884611e+00
1439,1.304120215579e+00
1440,1.093637175744e+00
1441,7.887863985204e-01
1442,2.974918964890e-01
1443,3.846922908447e-01
1444,7.542627612696e-01
1445,1.273096548016e+00
1446,4.224126939867e+00
1447,9.590642323490e-01
1448,2.727747810503e+00
1449,2.942665067933e+00
1450,7.933849042909e-01
1451,1.812469375576e+00
1452,7.838574950079e-01
1453,3.751425473722e+00
1454,1.888614210671e+00
1455,3.040741311949e-01
1456,1.175301431513e+00
1457,5.197159164707e+00
1458,8.342425975690e-01
1459,1.564732730376e+00
1460,1.726124699509e+00
1461,3.546503518731e-01
1462,1.666470553952e+00
1463,2.481218923794e-01
1464,5.349274726579e-01
1465,2.932111956071e+00
1466,1.428687642398e+00
1467,7.375083950262e-01
1468,1.562771771471e+00
1469,9.416776619271e-01
1470,1.012657944451e+00
1471,1.928646625676e+00
1472,4.831791705196e-01
1473,1.041160967618e+00
1474,7.317852410530e-01
1475,2.048241701233e-01
1476,3.983374549237e-01
1477,4.798034942264e+00
1478,1.469207756841e+00
1479,2.661784577369e-01
1480,2.143051434019e-01
1481,8.938977355555e-01
1482,4.764471095631e+00
1483,8.296443742197e-01
1484,3.695070201986e+00
1485,1.421810089563e+00
1486,1.601996169943e+00
1487,2.629686358328e-01
1488,2.553647991472e+00
1489,7.153867043313e-01
1490,2.370479969954e+00
1491,4.430068784926e-01
1492,1.193689997303e+00
1493,1.421912723954e+00
1494,8.572434601189e-01
1495,1.498620761955e+00
1496,7.661348539507e-01
1497,5.225368595483e-01
1498,4.980266396077e+00
1499,2.854660341595e+00
1500,4.672621895893e-01
1501,1.765518306932e+00
1502,4.758375070851e-01
1503,3.058426136989e-01
1504,2.811756680999e+00
1505,1.819361230711e-01
1506,2.526552975770e+00
1507,7.766835271316e-01
1508,8.093315628298e-01
1509,1.506442965043e+00
1510,1.788180838959e+00
1511,4.376467605157e-01
1512,2.049765935343e+00
1513,1.120046876025e+00
1514,2.847753107831e-01
1515,8.437707170300e-01
1516,3.979988841141e+00
1517,5.347316243118e+00
1518,2.048993009545e+00
1519,3.041167856065e-01
1520,1.633307177355e+00
1521,2.341661930200e+00
1522,2.066193412728e+00
1523,2.192306725226e+00
1524,1.438014121156e+00
1525,9.301472808849e-01
1526,5.442386160219e-01
1527,1.498777198262e-01
1528,1.404444381709e+00
1529,1.204485908130e+00
1530,1.746433734786e+00
1531,2.624896324149e-01
1532,1.906018839155e+00
1533,7.803287307740e+00
1534,1.081609414797e+00
1535,9.401975001860e-01
1536,1.362065579643e+00
1537,7.631901475823e+00
1538,3.592819719147e-01
1539,1.225326002883e+00
1540,4.494829205709e-01
1541,5.786805268165e-01
1542,9.516192155401e-01
1543,3.847113941531e+00
1544,6.055643218567e+00
1545,1.565401193208e+00
1546,6.861941162269e-01
1547,1.209435562673e+01
1548,6.521018736513e-01
1549,5.648834149440e-01
1550,1.694931027756e-01
1551,4.039381431537e+00
1552,2.633320486823e+00
1553,1.122120774116e+01
1554,2.491940541217e-01
1555,4.298090298743e+00
1556,1.072653535659e+00
1557,2.239158704116e+00
1558,1.924772832893e-01
1559,4.340900532976e+00
1560,2.195734800010e+00
1561,9.618372371467e-01
1562,1.906201822594e+00
1563,4.651035076625e-01
1564,5.602119495152e-01
1565,6.291128581684e-01
1566,1.568088295587e-01
1567,2.367319954033e+00
1568,3.292323722778e+00
1569,4.959182671716e-01
1570,1.416519796656e+00
1571,7.667914066597e-01
1572,1.388569335529e+00
1573,5.338837068299e-01
1574,4.133646457442e-01
1575,2.863586573997e+00
1576,9.381263991863e-01
1577,7.554239666260e+00
1578,1.047399017467e+00
1579,3.961041725409e-01
1580,3.410779564424e+00
1581,1.879113577172e+00
1582,2.068601683293e+00
1583,3.289056280735e+00
1584,5.205880224728e-01
1585,8.805106030982e-01
1586,8.424425310483e-01
1587,2.750653599759e-01
1588,7.682883580001e-01
1589,3.805241497936e+00
1590,1.267869716877e+00
1591,2.602633364996e-01
1592,2.110121821921e-01
1593,5.284489702005e+00
1594,9.136396783500e-01
1595,5.233995201390e-01
1596,7.603383366996e-01
1597,2.282513706887e-01
1598,4.149945283727e+00
1599,6.749930141396e-01
1600,3.925138070207e+00
1601,1.053008930842e+00
1602,4.176743912027e+00
1603,1.292650160570e+00
1604,2.347222379397e+00
1605,2.052570779105e+00
1606,1.865055975376e+00
1607,1.416139457253e+00
1608,7.922718381141e-01
1609,6.789889663412e+00
1610,4.037590519138e-01
1611,1.004316933571e+00
1612,1.014997221658e+00
1613,1.495470320984e+00
1614,6.508522338350e-01
1615,1.369911727921e+00
1616,8.446418520474e-01
1617,2.055733206004e-01
1618,1.009598054959e+00
1619,3.326829538627e-01
1620,1.765085851970e-01
1621,1.146682878323e+00
1622,1.628864818808e+00
1623,1.693331757149e+00
1624,1.763271176607e+00
1625,1.447728928050e-01
1626,2.563999041136e-01
1627,7.195972084794e+00
1628,3.509158737823e-01
1629,1.841979909975e+00
1630,5.031144390861e-01
1631,1.082932608359e+00
1632,5.308614565296e-01
1633,1.753372637437e+00
1634,1.146569129156e+00
1635,6.387195731147e-01
1636,3.498775231207e-01
1637,1.307051971079e+00
1638,2.973876420714e-01
1639,1.533390109568e+00
1640,1.382508794979e+01
1641,3.858081546553e+00
1642,2.051041856833e+00
1643,9.179546433102e-01
1644,1.438833140480e-01
1645,2.665252226139e-01
1646,3.606698662820e+00
1647,4.539555105505e-01
1648,4.969568397707e-01
1649,8.473423491917e-01
1650,3.457475969043e-01
1651,2.932385801574e-01
1652,9.507785793968e-01
1653,4.100281534574e-01
1654,4.766281843544e-01
1655,4.578603627652e-01
1656,1.686002283275e+00
1657,7.928464637789e-01
1658,8.364638561691e-01
1659,1.816562351760e+00
1660,8.675868922216e-01
1661,7.571046678506e-01
1662,1.600714921794e+00
1663,1.950718650808e+00
1664,8.632305280650e-01
1665,1.083945663264e+00
1666,4.575860933736e-01
1667,4.228731430402e-01
1668,2.157925841887e+00
1669,1.560399787621e+00
1670,1.576643843921e+00
1671,1.324260709628e+00
1672,1.047287277496e+00
1673,2.006540090467e+00
1674,2.547490510346e+00
1675,2.487375168293e+00
1676,9.041338042916e-01
1677,4.002794450821e+00
1678,1.256664114305e+00
1679,1.882077448533e+00
1680,1.325895248906e+00
1681,1.280187699588e+00
1682,4.791450110884e-01
1683,2.016474799984e+00
1684,1.720662346569e+01
1685,6.874301361228e-01
1686,1.073575552463e+00
1687,6.400523786432e-01
1688,6.138406565334e-01
1689,4.685391506334e+00
1690,5.101905387078e-01
1691,6.224571593291e-01
1692,2.044375306559e-01
1693,4.687846780742e-01
1694,1.811554289091e-01
1695,1.881002161069e+00
1696,1.643966844486e+01
1697,6.930322156450e-01
1698,1.888583656423e-01
1699,2.459602285787e+00
1700,4.833931608001e-01
1701,3.666901144382e+00
1702,7.542517748678e-01
1703,5.316256572620e-01
1704,8.369779476397e-01
1705,2.133527601887e+00
1706,7.965856433891e-01
1707,6.085204847433e-01
1708,8.196879147145e-01
1709,2.803111102780e-01
1710,1.487402934653e+00
1711,1.675075935957e-01
1712,6.413875167826e-01
1713,2.136962031176e+00
1714,1.353979836981e+00
1715,1.804566818057e+00
1716,9.370246659360e-01
1717,3.221174939311e+00
1718,2.521109788320e+00
1719,1.562271737955e+00
1720,2.528296554394e+00
1721,2.117896871212e+00
1722,6.443820307264e-01
1723,2.608267430828e-01
1724,1.522512797033e+00
1725,1.726487902428e+00
1726,2.975678234919e+00
1727,3.920674941553e-01
1728,4.039633757247e-01
1729,1.583916007325e+00
1730,9.313063613608e-01
1731,1.517134688359e-01
1732,1.455148800463e+00
1733,1.568566551858e-01
1734,3.885798672198e-01
1735,3.863916756851e+00
1736,6.202044636754e+00
1737,2.965153270956e-01
1738,7.193613047362e-01
1739,1.043543906753e+00
1740,5.937136388070e+00
1741,6.108713198358e-01
1742,6.207145137056e-01
1743,4.705469513852e+00
1744,6.874342071455e-01
1745,2.058961457777e+00
1746,2.282889871499e-01
1747,8.426254345555e-01
1748,1.902156523056e-01
1749,3.480414208165e-01
1750,2.314517760761e+00
1751,9.513194235401e-01
1752,7.267986931473e-01
1753,4.729575579632e-01
1754,8.019924595307e-01
1755,1.351362262634e+00
1756,2.672237687075e+00
1757,7.242913205320e-02
1758,4.352820033989e-01
1759,1.172450780481e+00
1760,9.058666982285e-01
1761,1.496869971870e+00
1762,1.306746272521e+00
1763,7.372207821032e-01
1764,5.904601115119e-01
1765,7.823121183555e-01
1766,3.154223504402e+00
1767,4.809423200006e-01
1768,9.391249672704e-01
1769,1.201225413903e+00
1770,4.760491550743e+00
1771,7.405898925574e-01
1772,2.608581680015e+00
1773,3.428008235881e+00
1774,9.382355285214e-01
1775,8.100016623152e-01
1776,7.196043930689e-01
1777,7.742789001068e-01
1778,2.349587687364e+00
1779,1.259871809449e+00
1780,1.265275277490e+00
1781,3.245799122708e-01
1782,3.800357022539e-01
1783,8.528784248369e+00
1784,8.370882940984e-01
1785,4.608088354741e-01
1786,4.183294799487e+00
1787,1.325524922201e+00
1788,1.782746079627e+00
1789,8.710576854948e-01
1790,7.271132106176e-01
1791,8.440138517479e-01
1792,2.508906303925e-01
1793,9.158273547494e-01
1794,1.344514628664e+00
1795,6.362766288713e+00
1796,1.089805309342e+00
1797,9.689018625908e-02
1798,9.102960226224e-01
1799,1.547930751686e+01
1800,2.378253119982e+00
1801,4.444627881153e-01
1802,1.805985659398e+00
1803,4.761542489208e-01
1804,2.582550750331e-01
1805,7.058381174102e-01
1806,1.095845749637e+00
1807,1.537918056739e-01
1808,3.169030808365e-01
1809,1.010389159606e+00
1810,6.648637304182e-01
1811,1.484104071228e+00
1812,2.968084412249e-01
1813,2.042375821412e+00
1814,3.061258163292e-01
1815,5.169284590870e+00
1816,1.798273087611e-01
1817,3.353588017294e-01
1818,1.517965274718e+00
1819,5.281622021048e+00
1820,1.370318282865e+00
1821,1.755682938874e+00
1822,1.017691575980e+00
1823,3.582950556933e-01
1824,6.125416442640e-01
1825,2.976283495483e-01
1826,2.783962089820e-01
1827,1.494436061543e+00
1828,3.252445291789e-01
1829,1.376513711554e+00
1830,2.720354875613e-01
1831,1.344985214581e+00
1832,6.134340190885e-01
1833,4.082116213186e+00
1834,1.382258693472e+00
1835,3.441071457163e+00
1836,4.697067494139e-01
1837,1.057749290912e+00
1838,3.749032980563e-01
1839,6.612619376971e-01
1840,7.694308273359e-01
1841,4.839090899029e-01
1842,2.965608485466e-01
1843,2.432860606572e-01
1844,9.635190470555e-02
1845,3.477239143992e-01
1846,1.872910984437e+00
1847,2.021998868454e-01
1848,2.545844053634e-01
1849,5.994836834827e+00
1850,5.291432711566e-01
1851,1.378569006243e+00
1852,1.900880398535e+00
1853,1.939686049416e+00
1854,2.182063224312e-01
1855,7.936920971572e-01
1856,1.982498312792e-01
1857,1.154575525362e+01
1858,2.029338400762e-01
1859,3.506943548157e-01
1860,3.532423707924e-01
1861,2.238765541184e-01
1862,3.867444332733e+00
1863,1.127342178742e+01
1864,6.214193648101e-01
1865,2.670222884181e-01
1866,1.067863148552e-01
1867,7.834024592753e-01
1868,7.287930836297e-01
1869,5.213695777829e-01
1870,1.247791581473e+00
1871,1.484641223630e+00
1872,1.381380356998e+00
1873,7.289684167628e-01
1874,3.323316610741e-01
1875,1.946111147101e+00
1876,1.012592384130e+00
1877,2.431133294170e+00
1878,2.203562897981e+00
1879,2.412884751367e-01
1880,2.383006404130e-01
1881,4.697565398806e-01
1882,3.477521003774e-01
1883,2.128147272265e+00
1884,1.420927284847e+00
1885,3.001715605715e+00
1886,1.486592840703e+00
1887,1.232013203122e+00
1888,3.319219883089e+00
1889,1.599557997846e+00
1890,1.070473381696e+00
1891,4.394936285239e+00
1892,1.122076383931e+00
1893,7.376095902061e-01
1894,4.326512690300e-01
1895,2.019854459461e+00
1896,3.445436293388e+00
1897,9.506708350474e-01
1898,3.698456697232e+00
1899,1.394547599193e-01
1900,9.460561326910e-01
1901,9.606982529321e-01
1902,4.833596079645e-01
1903,1.084670164569e+01
1904,9.359505522538e-01
1905,6.651579341213e-01
1906,1.026302064675e+00
1907,1.349550203673e-01
1908,4.677281979711e-01
1909,2.673102998792e+00
1910,5.331537926214e-01
1911,4.365400467407e-01
1912,3.704416055647e+00
1913,3.820015197264e+00
1914,1.676973150305e+00
1915,6.343735299730e-01
1916,7.870440460404e-01
1917,4.474681300472e-01
1918,3.698073372748e-01
1919,3.518970955512e-01
1920,5.389920774524e-01
1921,3.553255062221e-01
1922,2.093589327309e-01
1923,1.245332633525e+00
1924,1.264397318886e+00
1925,5.478288630207e+00
1926,5.125595557627e-01
1927,1.344605403381e+00
1928,1.367128533478e+00
1929,7.758178147841e-01
1930,2.105038146346e+00
1931,2.171089655369e+00
1932,1.387371701808e+00
1933,7.744209384886e-01
1934,6.994016406533e-01
1935,2.546783509616e-01
1936,4.466777870576e-01
1937,5.368655845524e-01
1938,3.249864589046e-01
1939,1.552589165526e+00
1940,3.308939909263e+00
1941,4.033048980170e-01
1942,1.327691122795e+00
1943,3.555422679819e-01
1944,7.371807462441e-01
1945,5.014107872758e-01
1946,1.825576173302e+00
1947,5.072312962285e-01
1948,2.750163635446e+00
1949,7.821405886898e-01
1950,5.222526994914e-01
1951,2.855593866186e-01
1952,1.288146689158e+00
1953,2.447870351420e+00
1954,1.314322411675e+00
1955,9.382363151488e+00
1956,4.177811114116e+00
1957,7.352624529105e-01
1958,7.275828277739e-01
1959,1.599509019731e+00
1960,4.325665115835e-01
1961,3.210055756228e+00
1962,1.435625326436e+00
1963,1.292345663335e+00
1964,1.987651254951e+00
1965,5.600354410731e+00
1966,1.186437775988e+00
1967,8.931146035734e-01
1968,4.520938582678e+00
1969,2.631490500774e+00
1970,7.254378753919e-01
1971,1.005199921566e+00
1972,1.215774005995e+00
1973,1.435930318324e+00
1974,2.575349471656e-01
1975,2.138491096390e-01
1976,4.117289551397e-01
1977,3.810828615908e-01
1978,5.252799008567e-01
1979,1.886476195666e+00
1980,8.445687336198e-01
1981,1.217007047673e+00
1982,2.939624002753e-01
1983,6.302478004270e-01
1984,1.799048046132e+00
1985,1.812944752212e+00
1986,4.845310184229e-01
1987,1.175463321894e+00
1988,9.014621349348e+00
1989,9.825560099748e-01
1990,4.999801176041e-01
1991,8.404965848632e-01
1992,1.096559013739e+00
1993,8.597029290985e-01
1994,9.691317604133e-01
1995,2.361125225930e-01
1996,3.818870193116e-01
1997,8.612803333998e-01
1998,8.476665244330e-01
1999,5.676846121014e-01
2000,8.377684024601e-01
2001,1.062914704108e+00
2002,2.433701760682e+00
2003,9.055509506881e-01
2004,1.490487436870e+00
2005,5.818164253111e-01
2006,1.771976736301e+00
2007,1.456054379467e+00
2008,2.376947266369e+00
2009,2.041042001389e+00
2010,1.801708935088e+00
2011,9.062705396237e-01
2012,1.277543670741e+00
2013,2.896516848691e+00
2014,5.209638791895e-01
2015,5.334404804818e-01
2016,1.198932284676e+00
2017,1.514794354684e+00
2018,4.386267307364e-01
2019,9.279637927286e-01
2020,9.102838780399e-01
2021,1.091229429279e-01
2022,8.028446953689e-01
2023,8.544324489576e-01
2024,8.518941961191e-01
2025,4.120251785903e+00
2026,2.964732456507e-01
2027,4.384004261880e-01
2028,7.337325388028e-02
2029,6.182164338970e-01
2030,6.732466291564e-01
2031,6.005092844790e-01
2032,3.027318788473e+00
2033,2.364620448889e+00
2034,1.080967771125e+00
2035,6.903110032853e-01
2036,2.790413152231e+00
2037,9.804360475122e-01
2038,4.411942435619e-01
2039,1.797391443080e-01
2040,6.431903953087e-01
2041,2.126853414242e+00
2042,9.742898781472e+00
2043,1.063547848506e+00
2044,4.651685271294e-01
2045,3.057568171179e-01
2046,1.736644661865e+00
2047,1.712525258629e-01
